GENERATION_PROJECT,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_amortization_period,gen_can_retire_early,gen_is_variable,gen_is_baseload,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_dbid,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_capacity_limit_mw,gen_min_load_fraction,gen_ramp_limit_up,gen_ramp_limit_down,gen_min_uptime,gen_min_downtime,gen_startup_om,gen_is_cogen,gen_storage_efficiency,gen_store_to_release_ratio,gen_can_provide_cap_reserves,gen_self_discharge_rate,gen_ccs_capture_efficiency,gen_ccs_energy_load,gen_storage_energy_to_power_ratio,gen_type,state
PJMW_oh_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,PJMW,50.0,.,0,False,False,9.333,1.056,0.0,PJMW_oh_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,OH
PJMW_pa_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,PJMW,50.0,.,0,False,False,9.21,1.056,0.0,PJMW_pa_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,PA
PJMW_va_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,PJMW,50.0,.,0,False,False,10.127,1.056,0.0,PJMW_va_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,VA
PJMW_wv_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,PJMW,50.0,.,0,False,False,9.21,1.056,0.0,PJMW_wv_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,WV
RMRG_co_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,RMRG,60.0,.,0,False,False,8.944,4.551,0.0,RMRG_co_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,CO
RMRG_co_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,Naturalgas,RMRG,60.0,.,0,False,False,7.661,3.611,0.0,RMRG_co_natural_gas_fired_combined_cycle_2,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,CO
RMRG_wy_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,RMRG,60.0,.,0,False,False,7.805,4.551,0.0,RMRG_wy_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,WY
RMRG_co_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,RMRG,50.0,.,0,False,False,12.112,6.8,0.0,RMRG_co_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,CO
RMRG_co_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,Naturalgas,RMRG,50.0,.,0,False,False,16.053,6.8,0.0,RMRG_co_natural_gas_fired_combustion_turbine_2,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,CO
RMRG_sd_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,RMRG,50.0,.,0,False,False,18.731,6.8,0.0,RMRG_sd_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,SD
RMRG_sd_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,Naturalgas,RMRG,50.0,.,0,False,False,10.742,6.8,0.0,RMRG_sd_natural_gas_fired_combustion_turbine_2,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,SD
RMRG_wy_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,RMRG,50.0,.,0,False,False,9.66,6.8,0.0,RMRG_wy_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,WY
RMRG_wy_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,Naturalgas,RMRG,50.0,.,0,False,False,11.203,6.8,0.0,RMRG_wy_natural_gas_fired_combustion_turbine_2,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,WY
RMRG_co_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,RMRG,60.0,.,0,False,False,9.719,6.441,0.0,RMRG_co_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,CO
RMRG_wy_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,RMRG,60.0,.,0,False,False,9.904,6.564,0.0,RMRG_wy_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,WY
RMRG_co_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,RMRG,50.0,.,0,False,False,13.837,1.056,0.0,RMRG_co_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,CO
RMRG_wy_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,RMRG,50.0,.,0,False,False,20.776,1.056,0.0,RMRG_wy_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,WY
SPPC_ks_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SPPC,60.0,.,0,False,False,7.3,4.551,0.0,SPPC_ks_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,KS
SPPC_mo_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SPPC,60.0,.,0,False,False,7.87,3.798,0.0,SPPC_mo_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,MO
SPPC_ks_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SPPC,50.0,.,0,False,False,13.094,6.8,0.0,SPPC_ks_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,KS
SPPC_ks_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,Naturalgas,SPPC,50.0,.,0,False,False,23.509,6.8,0.0,SPPC_ks_natural_gas_fired_combustion_turbine_2,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,KS
SPPC_ks_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,Naturalgas,SPPC,50.0,.,0,False,False,12.148,6.8,0.0,SPPC_ks_natural_gas_fired_combustion_turbine_3,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,KS
SPPC_mo_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SPPC,50.0,.,0,False,False,26.797,6.8,0.0,SPPC_mo_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,MO
SPPC_mo_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,Naturalgas,SPPC,50.0,.,0,False,False,12.372,6.8,0.0,SPPC_mo_natural_gas_fired_combustion_turbine_2,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,MO
SPPC_mo_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,Naturalgas,SPPC,50.0,.,0,False,False,13.18,6.8,0.0,SPPC_mo_natural_gas_fired_combustion_turbine_3,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,MO
SPPC_ok_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SPPC,50.0,.,0,False,False,13.732,6.8,0.0,SPPC_ok_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,OK
SPPC_ks_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SPPC,60.0,.,0,False,False,12.763,8.459,0.0,SPPC_ks_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,KS
SPPC_mo_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SPPC,60.0,.,0,False,False,10.038,6.653,0.0,SPPC_mo_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,MO
SPPC_ne_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SPPC,60.0,.,0,False,False,9.642,6.39,0.0,SPPC_ne_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,NE
SPPC_ks_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,SPPC,50.0,.,0,False,False,9.21,1.056,0.0,SPPC_ks_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,KS
SPPC_mo_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,SPPC,50.0,.,0,False,False,12.573,1.056,0.0,SPPC_mo_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,MO
SPPN_ne_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SPPN,60.0,.,0,False,False,8.694,4.551,0.0,SPPN_ne_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,NE
SPPN_ne_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,Naturalgas,SPPN,60.0,.,0,False,False,8.563,4.551,0.0,SPPN_ne_natural_gas_fired_combined_cycle_2,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,NE
SPPN_sd_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SPPN,60.0,.,0,False,False,7.543,4.551,0.0,SPPN_sd_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,SD
SPPN_ia_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SPPN,50.0,.,0,False,False,10.566,6.8,0.0,SPPN_ia_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,IA
SPPN_mt_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SPPN,50.0,.,0,False,False,10.55,6.8,0.0,SPPN_mt_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,MT
SPPN_nd_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SPPN,50.0,.,0,False,False,10.173,6.8,0.0,SPPN_nd_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,ND
SPPN_ne_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SPPN,50.0,.,0,False,False,12.518,6.8,0.0,SPPN_ne_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,NE
SPPN_sd_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SPPN,50.0,.,0,False,False,10.0,6.8,0.0,SPPN_sd_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,SD
SPPN_ks_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SPPN,60.0,.,0,False,False,11.093,7.352,0.0,SPPN_ks_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,KS
SPPN_nd_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SPPN,60.0,.,0,False,False,8.899,5.898,0.0,SPPN_nd_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,ND
SPPN_ne_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SPPN,60.0,.,0,False,False,8.694,5.762,0.0,SPPN_ne_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,NE
SPPN_sd_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SPPN,60.0,.,0,False,False,8.362,5.542,0.0,SPPN_sd_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,SD
SPPN_ne_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,SPPN,50.0,.,0,False,False,11.16,1.056,0.0,SPPN_ne_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,NE
SPPN_sd_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,SPPN,50.0,.,0,False,False,9.21,1.056,0.0,SPPN_sd_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,SD
SPPS_ar_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SPPS,60.0,.,0,False,False,8.701,4.551,0.0,SPPS_ar_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,AR
SPPS_la_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SPPS,60.0,.,0,False,False,9.664,3.611,0.0,SPPS_la_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,LA
SPPS_nm_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SPPS,60.0,.,0,False,False,7.447,3.611,0.0,SPPS_nm_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,NM
SPPS_ok_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SPPS,60.0,.,0,False,False,7.291,3.761,0.0,SPPS_ok_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,OK
SPPS_tx_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SPPS,60.0,.,0,False,False,8.454,4.196,0.0,SPPS_tx_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,TX
SPPS_ar_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SPPS,50.0,.,0,False,False,10.578,6.8,0.0,SPPS_ar_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,AR
SPPS_ar_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,Naturalgas,SPPS,50.0,.,0,False,False,11.942,6.8,0.0,SPPS_ar_natural_gas_fired_combustion_turbine_2,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,AR
SPPS_ar_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,Naturalgas,SPPS,50.0,.,0,False,False,13.961,6.8,0.0,SPPS_ar_natural_gas_fired_combustion_turbine_3,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,AR
SPPS_ks_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SPPS,50.0,.,0,False,False,12.007,6.8,0.0,SPPS_ks_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,KS
SPPS_nm_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SPPS,50.0,.,0,False,False,12.437,6.8,0.0,SPPS_nm_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,NM
SPPS_ok_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SPPS,50.0,.,0,False,False,11.476,6.8,0.0,SPPS_ok_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,OK
SPPS_tx_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SPPS,50.0,.,0,False,False,11.098,6.8,0.0,SPPS_tx_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,TX
SPPS_ar_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SPPS,60.0,.,0,False,False,10.002,6.629,0.0,SPPS_ar_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,AR
SPPS_ks_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SPPS,60.0,.,0,False,False,9.152,6.065,0.0,SPPS_ks_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,KS
SPPS_mo_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SPPS,60.0,.,0,False,False,13.513,8.956,0.0,SPPS_mo_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,MO
SPPS_nm_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SPPS,60.0,.,0,False,False,9.652,6.397,0.0,SPPS_nm_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,NM
SPPS_ok_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SPPS,60.0,.,0,False,False,9.491,6.291,0.0,SPPS_ok_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,OK
SPPS_tx_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SPPS,60.0,.,0,False,False,9.091,6.025,0.0,SPPS_tx_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,TX
SPPS_la_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,SPPS,50.0,.,0,False,False,12.595,1.056,0.0,SPPS_la_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,LA
SPPS_nm_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,SPPS,50.0,.,0,False,False,11.002,1.056,0.0,SPPS_nm_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,NM
SPPS_ok_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,SPPS,50.0,.,0,False,False,14.537,1.056,0.0,SPPS_ok_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,OK
SPPS_tx_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,SPPS,50.0,.,0,False,False,12.18,1.056,0.0,SPPS_tx_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,TX
SRCA_nc_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SRCA,60.0,.,0,False,False,6.872,3.611,0.0,SRCA_nc_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,NC
SRCA_nc_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,Naturalgas,SRCA,60.0,.,0,False,False,7.22,3.643,0.0,SRCA_nc_natural_gas_fired_combined_cycle_2,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,NC
SRCA_sc_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SRCA,60.0,.,0,False,False,8.543,4.551,0.0,SRCA_sc_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,SC
SRCA_sc_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,Naturalgas,SRCA,60.0,.,0,False,False,7.176,3.611,0.0,SRCA_sc_natural_gas_fired_combined_cycle_2,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,SC
SRCA_nc_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SRCA,50.0,.,0,False,False,11.203,6.8,0.0,SRCA_nc_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,NC
SRCA_nc_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,Naturalgas,SRCA,50.0,.,0,False,False,30.332,6.8,0.0,SRCA_nc_natural_gas_fired_combustion_turbine_2,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,NC
SRCA_sc_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SRCA,50.0,.,0,False,False,16.158,6.8,0.0,SRCA_sc_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,SC
SRCA_sc_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,Naturalgas,SRCA,50.0,.,0,False,False,11.867,6.8,0.0,SRCA_sc_natural_gas_fired_combustion_turbine_2,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,SC
SRCA_nc_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,SRCA,50.0,.,0,False,False,9.21,1.056,0.0,SRCA_nc_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,NC
SRCA_sc_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,SRCA,50.0,.,0,False,False,9.823,1.056,0.0,SRCA_sc_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,SC
SRCE_al_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SRCE,60.0,.,0,False,False,7.79,3.611,0.0,SRCE_al_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,AL
SRCE_al_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,Naturalgas,SRCE,60.0,.,0,False,False,7.904,3.611,0.0,SRCE_al_natural_gas_fired_combined_cycle_2,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,AL
SRCE_ky_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SRCE,60.0,.,0,False,False,6.798,3.611,0.0,SRCE_ky_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,KY
SRCE_ky_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,Naturalgas,SRCE,60.0,.,0,False,False,7.543,3.558,0.0,SRCE_ky_natural_gas_fired_combined_cycle_2,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,KY
SRCE_ms_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SRCE,60.0,.,0,False,False,6.924,3.611,0.0,SRCE_ms_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,MS
SRCE_ms_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,Naturalgas,SRCE,60.0,.,0,False,False,7.287,3.611,0.0,SRCE_ms_natural_gas_fired_combined_cycle_2,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,MS
